Loyalty#,Customer Lifetime Value,Income,TotalPointsAccumulated,TotalPointsRedeemed
133463,7166.34,59253.0,0.0,0.0
133518,3623.45,0.0,43898.47,9620.5
133608,3611.18,63329.0,33084.59,8443.6
133698,9772.74,59325.0,35222.25,5802.0
133730,4222.63,74585.0,29846.2,13943.7
133732,2228.53,0.0,36163.49,0.0
133821,2544.34,41059.0,45392.08,20298.4
133859,3130.68,42056.0,46138.16,3553.0
133956,4882.29,19715.0,33259.11,5952.7
134000,8861.9,41854.0,6678.0,0.0
134012,2545.07,71868.0,4718.0,0.0
134085,24061.11,19168.0,44310.0,29058.0
134148,13727.8,0.0,21306.19,4873.0
134180,4726.96,0.0,24210.25,25626.8
134202,3939.01,60021.0,23812.24,22897.3
134241,16710.84,73049.0,37465.62,15447.0
134273,5498.94,22520.0,34465.59,11443.4
134279,4376.36,63774.0,6072.0,4636.0
134397,6470.54,48638.0,22303.94,9541.8
134470,13094.2,37541.0,29203.39,0.0
134717,2379.74,0.0,37993.71,16213.3
134738,8869.62,81350.0,40554.25,14175.6
134760,3964.73,60817.0,37963.14,0.0
134827,7519.13,96306.0,0.0,0.0
134847,8491.02,62076.0,1645.0,0.0
134857,16301.97,19614.0,29439.04,3660.0
135016,5908.16,86277.0,38257.8,21358.5
135076,3235.36,75690.0,31448.55,5971.0
135134,15806.53,58516.0,43156.52,12781.3
135250,4298.66,76778.0,42509.53,8150.8
135257,5577.94,70190.0,8953.0,0.0
135279,2938.73,0.0,16168.0,6382.0
135312,7812.89,72353.0,42254.0,12031.3
135381,11855.14,0.0,45363.94,18667.5
135382,4899.23,0.0,55040.12,43925.2
135392,6273.91,18577.0,41216.8,7869.8
135421,17441.64,80969.0,78752.27,11144.0
135554,9247.55,85654.0,23688.34,0.0
135574,6601.61,0.0,31075.26,0.0
135578,8986.61,66267.0,32559.99,23790.8
135635,2746.08,0.0,0.0,0.0
135808,5179.55,0.0,41736.04,5042.6
135841,2894.58,28204.0,41403.21,8054.0
135872,9927.05,19592.0,1419.3,0.0
135878,4330.39,60475.0,18095.91,8895.8
135977,4514.25,50146.0,49117.54,7528.0
136020,4267.08,43682.0,45042.56,4528.0
136022,8646.5,64125.0,49591.35,18023.4
136049,2769.73,39646.0,6352.0,12425.0
136065,2731.52,69844.0,0.0,0.0
136089,5391.08,21440.0,50862.86,11629.3
136106,15173.97,22448.0,44210.09,16236.1
136121,38545.71,41104.0,48004.88,20594.0
136169,8836.03,63909.0,38924.58,3968.0
136230,6106.94,16654.0,8185.0,0.0
136232,3210.42,0.0,44013.53,10863.0
136334,2717.78,66463.0,47830.89,0.0
136345,15262.96,80757.0,0.0,0.0
136430,6185.1,0.0,60087.71,16099.8
136464,8253.27,62375.0,0.0,0.0
136470,5666.47,0.0,37011.37,9614.4
136473,6188.38,40352.0,16387.19,11248.6
136516,9799.18,22166.0,33831.36,9909.8
136547,4331.46,82302.0,29605.07,0.0
136608,2435.54,40921.0,32171.43,24112.3
136637,4369.5,97321.0,43416.97,15196.2
136715,2507.88,97673.0,29067.37,20426.9
136772,3697.04,0.0,15494.82,10434.8
136879,17526.18,52228.0,14588.0,5308.0
136906,3412.57,30335.0,44923.01,3375.0
137020,8456.27,0.0,6015.0,0.0
137040,2469.78,92711.0,25174.72,0.0
137106,2237.35,0.0,33907.66,9889.7
137161,10145.44,44577.0,21438.2,0.0
137185,5001.53,0.0,39423.49,7935.0
137209,2805.29,50180.0,1483.0,0.0
137227,3425.73,29194.0,31405.95,12102.7
137251,5553.36,0.0,3628.0,4467.0
137383,9775.82,55632.0,0.0,0.0
137529,20708.26,92079.0,20998.25,8371.4
137646,16256.81,21206.0,43402.4,12764.4
137744,2420.71,31710.0,11081.0,0.0
137751,2595.85,48608.0,36228.04,13478.7
137845,4277.27,77265.0,41762.46,8191.0
137850,20096.89,92766.0,55784.35,7617.1
137852,2693.66,29038.0,30945.31,3901.0
137858,11095.97,0.0,10609.0,0.0
137944,5517.2,60596.0,27132.8,12888.3
137952,6601.61,0.0,47985.14,0.0
137968,8355.77,64502.0,14481.0,8825.0
137973,5285.31,22627.0,10744.0,9086.0
137985,5886.62,0.0,36669.12,15344.4
137999,6938.87,53133.0,40447.94,4901.0
138025,10208.93,35482.0,21202.09,0.0
138065,2993.02,0.0,6569.610000000001,0.0
138121,2546.36,0.0,40758.02,12452.6
138204,3008.97,0.0,41067.53,0.0
138369,3663.74,61894.0,29103.04,5429.0
138421,22332.44,49078.0,30257.68,0.0
138449,4949.8,21342.0,0.0,0.0
138475,4698.88,80358.0,36183.79,10727.4
138565,9212.61,70958.0,54102.51,0.0
138653,11763.94,28806.0,909.0,0.0
138737,2374.15,48911.0,43803.84,5979.0
138746,4479.49,18505.0,39689.1,11539.1
138759,5070.23,0.0,140.0,0.0
138768,8346.02,40105.0,42671.27,26535.7
138777,17857.97,55437.0,0.0,0.0
138810,2570.43,44940.0,7606.0,0.0
138853,12556.95,0.0,9782.0,4035.0
138873,9890.21,52408.0,22903.22,0.0
138894,11093.72,78255.0,43685.44,6774.0
138896,7481.83,61783.0,48542.06,5949.0
138908,5524.31,70360.0,45386.73,0.0
138981,7894.5,21723.0,41349.53,7193.4
138993,5391.97,41662.0,22092.37,4231.0
139022,16504.96,42148.0,10126.38,4077.0
139023,9788.71,31930.0,9960.0,3298.0
139087,34611.38,20090.0,46858.3,23767.7
139135,2541.52,0.0,25400.95,12864.7
139270,9185.03,73795.0,0.0,0.0
139356,11250.1,29505.0,0.0,0.0
139479,2372.29,25550.0,14351.79,0.0
139511,3145.46,52082.0,34058.61,0.0
139518,8954.43,34614.0,36652.52,5703.8
139532,2491.26,25965.0,36267.22,14087.1
139600,10865.86,0.0,4084.0,5826.0
139682,5442.74,25884.0,0.0,0.0
139699,19480.5,50809.0,1819.0,0.0
139863,4142.56,48263.0,33987.18,12849.7
139932,10110.77,76276.0,43287.2,4858.0
139974,8738.4,43597.0,3355.0,0.0
140005,2141.75,0.0,26937.58,0.0
140042,7189.11,75838.0,0.0,0.0
140077,4770.55,12964.0,17874.0,3741.0
140079,4655.21,30383.0,32159.12,27615.4
140130,24278.1,20983.0,34228.97,13298.1
140191,8927.57,29136.0,22582.9,4393.0
140208,7019.18,26806.0,46198.98,0.0
140223,12427.39,15818.0,0.0,0.0
140290,3034.65,68205.0,42518.67,6237.0
140375,3600.93,25147.0,0.0,0.0
140381,2867.31,23376.0,29989.17,2218.0
140391,2548.39,22050.0,24683.65,0.0
140392,3963.39,88701.0,27279.69,13960.0
140419,8646.5,64125.0,40377.78,25135.5
140483,5723.54,77646.0,38702.54,9774.1
140534,10179.72,14290.0,37598.57,5802.0
140598,3731.5,0.0,31784.11,11177.9
140674,5544.91,79619.0,25465.69,7128.8
140735,10056.51,16097.0,0.0,0.0
140750,4311.42,0.0,40392.89,19979.8
140768,3945.24,28855.0,46748.92,22008.1
140769,9414.94,15741.0,0.0,0.0
140823,6388.21,26436.0,29974.42,0.0
140891,7948.54,23916.0,32429.32,0.0
140977,8476.77,74001.0,31280.59,10889.0
141023,2608.79,61567.0,45619.0,14060.0
141043,7439.98,0.0,5808.389999999999,3608.0
141047,7403.45,19064.0,41819.16,10650.7
141139,2772.84,37038.0,47754.67,0.0
141181,7150.23,63651.0,23746.69,23888.2
141233,5050.83,0.0,34146.06,15000.3
141266,5555.83,74015.0,47732.2,5194.0
141456,12168.74,14973.0,10712.0,8763.0
141497,4842.28,35127.0,4455.0,0.0
141614,6496.2,89285.0,48471.27,41404.9
141655,2577.32,74215.0,29252.22,4660.0
141703,2732.61,42968.0,42403.41,10610.3
141742,8403.91,0.0,19178.66,3723.0
141844,8109.36,32314.0,38913.76,0.0
141877,2389.31,20484.0,40044.79,6582.0
141945,15147.93,41082.0,41024.86,4824.0
142122,4669.23,76157.0,0.0,0.0
142190,8996.77,49706.0,41553.89,2876.0
142224,2795.32,0.0,34266.94,0.0
142290,2004.35,0.0,39939.9,18602.9
142354,7915.98,31383.0,47252.04,15996.1
142371,6369.26,34498.0,43641.95,10176.0
142434,16477.48,57264.0,4452.33,0.0
142511,5040.41,46072.0,24179.93,13306.2
142545,7148.33,51791.0,41326.44,3547.0
142609,7974.39,0.0,4546.0,0.0
142621,19160.99,22705.0,43648.69,33492.7
142649,8365.96,27042.0,0.0,0.0
142686,3417.2,42526.0,45038.26,3726.0
142715,8658.86,62464.0,47740.19,26567.7
142717,6087.3,85654.0,31302.55,0.0
142726,4397.78,91653.0,11326.0,2626.0
142749,7164.4,46623.0,39807.71,5112.0
142763,2747.77,0.0,0.0,0.0
142800,7824.37,32823.0,0.0,0.0
142812,5087.02,0.0,31084.74,8709.4
142855,11323.36,98254.0,35399.66,17128.7
142906,2911.92,20327.0,43078.17,21869.0
142925,5380.9,55350.0,4908.0,0.0
142950,5419.46,73536.0,39872.63,8908.0
143087,5714.23,79719.0,41542.07,18152.6
143151,23866.16,0.0,43708.35,38330.6
143266,7824.37,32823.0,4180.0,0.0
143389,14413.38,56457.0,40029.74,17252.8
143422,10364.35,58327.0,47166.5,23662.1
143730,5505.69,95766.0,38985.16,24619.8
143784,4330.39,60475.0,42473.79,18338.8
143981,2786.66,94310.0,49102.7,29575.8
144261,2616.61,72302.0,0.0,0.0
144301,5675.92,33257.0,0.0,0.0
144328,7449.86,0.0,34271.46,19544.3
144355,8131.78,93715.0,46503.37,13783.7
144402,10915.36,0.0,34568.91,2462.0
144514,3864.78,24204.0,37694.74,13026.0
144523,9269.68,27849.0,41985.37,16902.0
144565,4892.42,26660.0,38909.41,24460.6
144593,4477.45,41402.0,48163.68,17399.4
144615,27666.3,61886.0,31249.06,7439.0
144633,5447.84,55483.0,41373.03,6053.0
144641,3034.8,79253.0,10745.0,2922.0
144695,7434.68,28377.0,0.0,0.0
144702,4163.04,43276.0,0.0,0.0
144756,4700.58,76694.0,30566.08,2236.0
144830,2946.0,89410.0,32206.19,16305.3
144879,4889.61,51246.0,26966.59,0.0
144936,4118.59,69379.0,24734.05,5802.6
144977,10963.96,55687.0,43421.31,7687.4
145017,20498.83,56070.0,2316.0,2379.0
145177,9354.13,0.0,53531.78,23503.0
145192,6776.35,0.0,0.0,0.0
145193,11638.9,25370.0,4332.0,0.0
145220,9061.77,37970.0,42801.2,25856.7
145292,19014.48,29822.0,0.0,0.0
145322,14382.56,52174.0,34712.83,0.0
145323,22325.83,99241.0,36501.6,5227.0
145449,7524.74,36580.0,2912.0,0.0
145480,4636.55,26802.0,35052.94,7176.3
145542,3870.36,0.0,0.0,0.0
145552,8847.44,17950.0,36659.29,2471.0
145688,3600.93,25147.0,15624.0,5480.0
145988,9051.71,60964.0,32803.0,4424.0
146028,8152.24,0.0,35327.28,4739.0
146037,4956.25,87197.0,37542.24,10748.3
146067,4808.96,23554.0,42171.21,0.0
146086,7057.46,52447.0,31786.23,10619.6
146090,10484.92,61108.0,3665.0,3431.0
146099,6369.26,34498.0,11443.0,4053.0
146215,5866.07,75952.0,33003.08,10389.4
146354,3500.45,89398.0,17283.0,4765.0
146400,3337.98,60607.0,27298.54,2816.0
146527,8355.77,64502.0,51478.05,7491.7
146560,8036.45,0.0,14579.0,0.0
146572,4579.61,40160.0,0.0,0.0
146702,7385.36,54289.0,27454.67,22842.8
146760,4821.99,0.0,40696.87,6275.0
146839,7271.43,20545.0,35141.6,0.0
147064,11160.08,33232.0,42855.55,31275.4
147241,7517.38,37695.0,40903.57,26039.8
147272,6273.91,18577.0,22502.92,8192.8
147408,5807.66,62447.0,312.0,0.0
147602,9817.03,0.0,48796.79,13664.8
147700,4583.1,22728.0,28637.45,10679.0
147754,3274.04,83869.0,40761.84,3165.0
147891,5411.94,81531.0,35457.0,29712.2
147898,4241.64,19834.0,49226.17,22015.3
147986,7550.42,0.0,21026.47,13239.2
148111,8456.96,25141.0,0.0,0.0
148201,8149.77,0.0,39651.92,12739.0
148208,7283.93,79055.0,33122.71,2742.0
148216,5217.51,39854.0,14109.0,0.0
148234,8408.32,82800.0,32131.44,3239.0
148258,4654.58,81883.0,46388.26,26617.1
148289,5926.39,92949.0,9632.0,4587.0
148299,4903.81,0.0,27495.13,20487.7
148322,7390.9,30449.0,21143.09,6336.5
148368,4670.05,0.0,54075.55,15504.0
148381,11618.56,27750.0,44054.96,5165.0
148382,12128.37,20495.0,15431.55,0.0
148453,3479.14,0.0,5341.0,3910.0
148486,5383.67,89092.0,26007.7,22917.2
148487,11981.98,21514.0,29086.16,4792.0
148570,4698.52,27985.0,42449.78,4744.3
148612,7840.17,58414.0,34699.02,21422.5
148677,21903.91,22254.0,0.0,0.0
148690,8679.84,52717.0,29470.41,7155.4
148749,2537.93,25506.0,5868.0,0.0
148753,17497.52,0.0,50735.79,30097.9
148766,22658.54,23665.0,0.0,0.0
148767,10373.89,62587.0,49836.04,14935.2
148810,40224.01,48587.0,0.0,0.0
148865,5673.84,0.0,10099.0,3511.0
148942,6361.95,0.0,45415.86,31369.3
148982,2326.86,0.0,4911.0,0.0
149174,16388.1,0.0,4245.0,0.0
149225,8500.91,79153.0,40866.25,17895.6
149318,9103.7,0.0,46936.09,21142.4
149348,28824.06,0.0,50858.04,8388.5
149426,4173.14,0.0,25617.69,9252.0
149430,4650.06,28215.0,8781.0,15122.0
149462,15739.92,48096.0,35976.94,0.0
149542,4631.01,78152.0,0.0,0.0
149549,4436.81,77609.0,27287.37,22955.3
149655,3141.25,43499.0,20649.3,0.0
149782,7498.29,31134.0,41467.7,13399.7
149841,32864.4,90783.0,11841.0,12127.0
149846,11158.13,0.0,42214.78,23043.6
149884,7855.32,37229.0,33452.04,0.0
149912,8238.46,68261.0,6317.0,0.0
149981,5272.52,85607.0,0.0,0.0
149993,26134.91,0.0,32371.6,12878.2
150004,10168.27,35504.0,52726.36,13257.5
150074,9927.88,58703.0,33687.56,8323.9
150134,2764.8,31591.0,32820.18,12593.0
150233,25807.06,71210.0,19723.25,16231.7
150253,4428.63,18263.0,40294.58,5016.0
150291,8879.79,52583.0,28882.99,0.0
150301,26232.85,35868.0,36864.03,6579.7
150383,7478.31,23530.0,8157.0,3941.0
150596,2592.93,57563.0,0.0,0.0
150656,2833.98,94812.0,18992.15,6666.0
150671,2903.94,67763.0,0.0,0.0
150751,7148.33,51791.0,6718.0,6212.0
150754,15789.65,0.0,35133.3,4209.0
150767,2241.11,0.0,34884.18,12042.1
150883,6141.96,0.0,37399.58,18787.9
150909,9656.76,0.0,40372.03,0.0
151010,5357.26,39604.0,8849.0,0.0
151030,3847.35,23459.0,33625.25,7997.1
151036,12919.42,58236.0,13056.0,0.0
151183,4471.78,0.0,26925.59,12351.0
151327,13061.52,0.0,48355.82,18460.4
151399,5384.53,59364.0,41892.24,0.0
151554,6698.97,21114.0,32029.11,18797.9
151571,6243.09,73945.0,11406.0,10432.0
151627,6207.17,49419.0,27269.04,11902.5
151655,15519.67,23402.0,35027.33,22248.5
151967,8925.63,23860.0,12457.0,14889.0
152007,9322.09,70435.0,7172.0,0.0
152014,6625.29,41460.0,44359.67,15144.6
152016,5067.21,29095.0,13684.0,0.0
152139,4603.98,66161.0,34839.26,9405.0
152148,3838.11,76375.0,24890.79,8202.0
152276,14195.36,86355.0,56588.7,0.0
152305,7988.26,77330.0,34318.31,4086.0
152307,17526.18,52228.0,20801.83,0.0
152338,8923.11,0.0,38227.0,8405.0
152355,16775.81,89030.0,22995.91,16421.6
152406,3061.05,56869.0,35377.06,25615.8
152423,5532.86,59768.0,32456.1,9488.6
152499,7138.17,19794.0,7878.58,4843.1
152681,3885.46,0.0,31244.88,7739.0
152685,27420.81,0.0,0.0,0.0
152740,2921.49,62018.0,12531.0,2965.0
152778,5310.91,73102.0,40592.02,11824.3
152936,8427.17,46503.0,0.0,0.0
153003,3075.59,65017.0,35309.74,20946.4
153072,3829.28,19240.0,28601.6,0.0
153075,9726.55,72236.0,0.0,0.0
153146,4929.55,25632.0,41960.22,4048.0
153193,2685.9,58166.0,42489.4,35100.8
153261,4502.41,0.0,55151.32,19187.4
153395,19079.1,42754.0,41420.94,9973.0
153439,8621.19,0.0,5407.0,2882.0
153462,2373.8,0.0,15106.76,14402.9
153582,3435.65,0.0,11459.0,0.0
153586,5896.54,39293.0,44150.39,4463.0
153600,8409.67,53986.0,32035.94,0.0
153626,2489.39,31058.0,45934.19,0.0
153645,5619.69,0.0,3921.78,0.0
153656,2287.6,0.0,12798.84,0.0
153760,2275.4,0.0,7727.02,7869.8
153884,2004.35,0.0,41302.48,8975.6
153953,6930.63,29318.0,13386.0,17885.0
153968,5511.03,36267.0,0.0,0.0
153987,6057.07,27681.0,16513.0,0.0
153998,8012.37,58058.0,35245.05,20449.9
154136,4981.83,33176.0,8261.369999999999,0.0
154172,8257.67,23815.0,36173.47,31394.8
154173,5297.67,33832.0,5770.0,0.0
154175,11177.75,20742.0,36046.83,0.0
154194,5528.08,0.0,4414.0,0.0
154230,5340.81,0.0,39668.53,18505.0
154480,2735.47,96314.0,34661.01,9848.0
154606,6189.99,59523.0,35165.28,16644.5
154643,4228.73,0.0,34756.01,4921.0
154644,2854.27,34807.0,52393.72,29679.0
154652,5335.38,91603.0,35654.96,9575.0
154680,2458.56,0.0,33125.74,7360.6
154726,3712.43,73205.0,16611.239999999998,0.0
154736,2619.48,93987.0,29352.31,10166.9
154782,5510.97,99553.0,6616.0,8157.0
154855,7851.35,32225.0,11027.0,4223.0
154864,4887.79,70742.0,22895.42,10592.0
154868,4723.45,29193.0,8449.0,0.0
154889,12176.01,0.0,8712.21,0.0
154958,5575.2,18892.0,0.0,0.0
154981,37939.49,20587.0,48100.54,13962.8
155020,14455.86,0.0,5788.0,5653.0
155118,18611.45,49673.0,32059.09,21751.9
155253,8629.33,59107.0,17414.96,20746.1
155348,22647.22,27504.0,0.0,0.0
155354,3741.57,13093.0,47419.42,19834.1
155374,3352.94,55359.0,45358.57,10039.0
155488,3842.03,27906.0,35204.96,20374.8
155623,9540.92,53351.0,0.0,0.0
155654,13372.33,0.0,45692.52,24619.4
155763,7519.13,96306.0,34905.93,4688.0
155791,2654.38,73196.0,37064.69,9158.0
155795,6889.62,30814.0,46132.0,18071.3
155820,7247.21,63267.0,41120.32,7892.8
155964,14476.12,27572.0,39228.63,0.0
155965,7582.11,64801.0,15821.0,3084.0
156031,4328.37,72531.0,0.0,0.0
156071,3399.13,28928.0,0.0,0.0
156138,2751.25,86788.0,30582.37,0.0
156305,12731.95,40870.0,26261.75,3666.0
156313,2959.95,28140.0,42134.12,0.0
156355,3652.53,39679.0,28679.91,9302.0
156457,6087.3,85654.0,27155.2,4677.8
156666,7892.82,29215.0,1569.0,0.0
156673,9198.69,31562.0,49737.56,18287.5
156684,10351.37,73895.0,34867.17,7712.1
156730,7998.35,26487.0,7292.0,6354.0
156750,7429.08,0.0,31356.79,12844.3
156868,31234.89,70164.0,31196.65,10341.0
156870,6047.03,20396.0,5808.0,0.0
156879,4372.19,20354.0,4449.0,0.0
156945,3086.72,92147.0,16324.06,0.0
156948,12280.77,88340.0,48937.44,11418.0
156959,5780.18,51066.0,28956.6,17233.9
156980,14962.37,0.0,9653.0,0.0
157005,3890.87,91182.0,52564.71,7257.0
157092,9700.35,0.0,42943.54,12110.6
157200,2509.51,0.0,23638.29,9625.4
157212,7289.3,60875.0,50237.72,16330.7
157300,8617.55,48091.0,10259.0,0.0
157566,7705.28,25290.0,9390.0,8600.0
157672,6715.59,21835.0,22215.46,10851.0
157674,8038.95,71982.0,35499.35,10456.5
157704,13104.3,30130.0,42883.38,18990.5
157712,3776.32,20101.0,46654.64,17620.6
157729,3966.13,72439.0,9562.0,0.0
157731,2676.87,54480.0,47997.49,10746.7
157751,20957.61,0.0,45447.67,2857.0
157766,14700.5,29695.0,37938.63,7957.0
157771,3355.53,46644.0,8031.74,6809.6
157816,8528.29,91099.0,27632.05,14523.9
157879,3923.27,0.0,27225.39,0.0
157902,8012.92,0.0,1481.0,4571.0
157911,6282.08,32311.0,33602.66,26015.7
157971,3842.79,97832.0,0.0,0.0
158113,9764.95,0.0,53052.45,10299.0
158314,4834.71,38713.0,20898.19,8826.0
158400,4756.91,48938.0,34214.23,14127.1
158401,6355.68,0.0,10941.0,3760.0
158508,2599.29,33947.0,51707.66,3916.0
158560,4014.45,37384.0,32648.98,23693.1
158680,2722.21,17576.0,36912.88,23521.7
158901,2943.05,0.0,30889.14,5876.7
158969,24186.88,32989.0,29681.42,0.0
158995,7815.47,0.0,1128.0,0.0
159227,9492.34,0.0,31854.84,5695.0
159233,4634.73,0.0,32476.57,2598.0
159272,7998.14,29066.0,43156.52,6796.8
159275,4763.33,14957.0,37708.0,34094.2
159344,5640.02,41396.0,50440.29,17089.8
159351,6670.85,56531.0,47004.37,8556.0
159359,6689.02,56980.0,13045.0,0.0
159397,16350.13,0.0,34837.3,0.0
159486,2876.78,0.0,18244.96,0.0
159500,5264.43,24031.0,31721.35,6275.0
159525,17435.68,54105.0,42052.91,24849.2
159531,5563.77,35398.0,28741.97,11118.8
159533,5368.89,59601.0,2821.0,0.0
159608,2289.62,0.0,33716.03,11040.0
159680,6811.58,0.0,40679.54,8060.0
159688,6672.06,50537.0,41896.13,3884.0
159745,19512.0,0.0,36161.27,0.0
159751,5555.49,51705.0,37216.81,0.0
159800,6521.37,72608.0,16179.31,0.0
159856,9419.88,87840.0,48185.34,11214.0
159942,5532.63,27722.0,18566.7,5297.2
159960,3756.64,0.0,48894.74,19614.0
160135,8804.54,48990.0,36148.68,14798.8
160143,13897.39,24378.0,33070.09,9276.0
160154,13363.52,86653.0,35604.56,3520.0
160181,14917.33,0.0,31979.56,4217.0
160203,18131.19,0.0,54319.22,24848.3
160250,4506.49,15462.0,42313.96,8134.3
160266,2453.57,29735.0,1995.0,0.0
160320,8150.57,0.0,46903.67,21625.3
160471,2962.72,16495.0,6287.0,0.0
160640,20766.67,0.0,30610.54,3964.0
160686,5010.92,45867.0,43548.18,14837.4
160707,6520.82,93721.0,32272.65,20927.9
160740,13869.93,28432.0,31786.59,2846.0
160773,6521.37,72608.0,49938.66,0.0
160779,10706.67,55436.0,0.0,0.0
160905,25581.61,27961.0,45783.09,6234.0
160927,4430.57,24059.0,44428.9,11116.9
160993,3819.62,0.0,41741.66,15088.5
161045,11029.93,37056.0,29005.08,4081.0
161103,7923.14,0.0,35164.87,14174.4
161180,9051.91,26308.0,39641.7,14597.7
161241,9015.82,0.0,39766.14,0.0
161276,9414.94,15741.0,38345.45,10534.0
161338,14131.12,28327.0,43689.12,9386.0
161373,5243.83,36615.0,13742.87,6931.2
161414,4328.86,24711.0,21554.56,5403.0
161415,2404.63,22239.0,25467.72,19146.9
161437,4940.51,65985.0,42488.96,8842.6
161525,4250.28,0.0,0.0,0.0
161546,10390.67,28948.0,0.0,0.0
161557,2752.66,81280.0,0.0,0.0
161574,3478.89,29938.0,30121.12,24316.9
161650,5234.33,66957.0,21834.97,9600.7
161728,5734.6,98132.0,6111.0,0.0
161766,8092.88,50825.0,32000.24,9837.1
161769,5680.47,90353.0,48328.36,25158.6
161774,5217.51,39854.0,0.0,0.0
161780,4424.58,37800.0,8637.0,0.0
161956,13306.18,39017.0,13844.0,0.0
162013,4911.46,52796.0,38208.5,7459.4
162155,21531.33,0.0,0.0,0.0
162166,9117.44,0.0,41194.0,0.0
162167,4177.7,0.0,30180.57,4125.0
162180,7409.08,61160.0,20407.03,13077.7
162420,13745.05,40810.0,30773.45,8333.5
162456,2808.08,55005.0,30860.25,7464.0
162472,5755.54,97607.0,15112.0,4386.0
162485,5553.76,0.0,17346.35,0.0
162489,2540.69,42557.0,17203.58,3403.0
162496,8840.19,47297.0,38003.26,5266.0
162568,3622.87,0.0,0.0,0.0
162658,7751.86,0.0,43784.26,23818.1
163002,5054.33,22241.0,42864.91,28843.8
163058,10145.44,44577.0,42151.01,12654.0
163083,5179.89,35143.0,47197.63,31368.4
163137,21255.5,73457.0,0.0,0.0
163260,7247.31,0.0,35571.5,4278.0
163301,8531.4,98677.0,3587.0,0.0
163388,6862.87,56779.0,44724.68,27850.4
163445,5272.32,0.0,9934.0,0.0
163481,6282.08,42314.0,0.0,0.0
163598,7482.49,48992.0,37686.17,8450.0
163608,4896.26,0.0,41619.88,6742.0
163615,6057.07,27681.0,21305.74,15266.3
163639,2203.59,0.0,34036.65,23644.7
163645,4834.71,38713.0,36038.84,15042.3
163723,10598.54,20179.0,0.0,0.0
163757,2756.54,42336.0,38774.31,0.0
163776,7832.57,34644.0,27190.8,10892.7
163970,2489.66,0.0,26660.37,12600.8
164013,6991.61,66346.0,50740.92,3778.0
164017,10529.01,12688.0,15705.14,30450.8
164034,8257.67,23815.0,27924.74,0.0
164064,3141.33,24019.0,0.0,0.0
164094,2957.76,83318.0,25133.23,11938.0
164192,16887.8,53262.0,17603.2,0.0
164211,3801.28,40513.0,0.0,0.0
164224,8324.23,0.0,6025.0,3030.0
164226,4768.96,51144.0,43388.81,9380.3
164298,2568.84,11167.0,21395.43,0.0
164313,7390.9,30449.0,41641.43,0.0
164363,8200.27,24814.0,36686.72,8700.1
164374,13094.61,88249.0,34765.64,23481.9
164388,7444.81,56047.0,42059.44,9750.1
164429,4169.36,35457.0,48033.87,24536.8
164500,2585.94,21603.0,4630.0,0.0
164512,8400.79,20870.0,33070.77,6853.3
164559,4978.95,28695.0,5427.0,0.0
164657,2305.24,0.0,48225.75,7107.9
164743,2494.87,45855.0,37191.33,3124.0
164794,2967.67,35205.0,13063.0,0.0
164947,21283.64,0.0,41870.77,19310.7
164973,3268.32,0.0,35245.91,11691.7
164983,29006.67,40252.0,31168.96,0.0
165019,2354.32,26184.0,38177.45,13513.9
165022,5475.34,88251.0,6157.0,0.0
165056,5251.97,41991.0,36001.76,16420.3
165138,4516.81,0.0,41054.91,5791.2
165188,21923.12,81197.0,42805.22,25199.7
165224,2574.02,34990.0,6829.68,0.0
165260,4799.62,0.0,25054.59,33229.0
165265,5316.61,21299.0,34765.45,0.0
165339,4371.19,56718.0,11020.0,0.0
165443,2167.33,0.0,31443.11,3562.0
165484,4210.1,21885.0,30218.69,4470.7
165550,11431.73,28657.0,52631.19,13307.6
165554,5597.12,37995.0,24581.79,0.0
165596,4344.52,48054.0,55151.67,25893.1
165742,13552.78,0.0,33548.88,9137.1
165759,8341.93,30344.0,31670.63,0.0
165827,8520.15,0.0,24428.45,8313.0
165893,10302.9,21839.0,45394.24,8960.4
165900,9294.55,21370.0,54363.75,16223.7
166011,2629.32,0.0,13652.0,0.0
166037,5016.14,49367.0,44723.17,0.0
166110,7887.96,76590.0,0.0,0.0
166175,10391.78,81439.0,35837.12,9557.0
166239,9011.76,63885.0,33519.13,25240.5
