Loyalty#,Income,Days_in_prog,Location_cluster
153395,42754.0,1920.0,0
153439,0.0,116.0,4
153462,0.0,469.0,1
153582,0.0,315.0,1
153586,39293.0,1155.0,4
153600,53986.0,690.0,0
153626,31058.0,2370.0,4
153645,0.0,245.0,4
153656,0.0,244.0,5
153760,0.0,244.0,4
153884,0.0,1286.0,3
153953,29318.0,385.0,4
153968,36267.0,450.0,1
153987,27681.0,372.0,4
153998,58058.0,246.0,2
154136,33176.0,269.0,2
154173,33832.0,200.0,3
154175,20742.0,1990.0,2
154194,0.0,179.0,1
154230,0.0,1468.0,4
154480,96314.0,1577.0,1
154606,59523.0,289.0,4
154643,0.0,305.0,4
154644,34807.0,764.0,3
154652,91603.0,2251.0,2
154680,0.0,1142.0,2
154726,73205.0,1346.0,1
154736,93987.0,1305.0,2
154782,99553.0,235.0,2
154855,32225.0,390.0,3
154864,70742.0,555.0,0
154868,29193.0,331.0,6
154889,0.0,243.0,4
154958,18892.0,669.0,3
154981,20587.0,748.0,4
155020,0.0,242.0,2
155118,49673.0,1263.0,1
155253,59107.0,245.0,2
155348,27504.0,242.0,2
155354,13093.0,1080.0,1
155374,55359.0,1372.0,4
155488,27906.0,1552.0,4
155623,53351.0,243.0,1
155654,0.0,310.0,1
155763,96306.0,26.0,1
155791,73196.0,1185.0,1
155795,30814.0,260.0,2
155820,63267.0,1069.0,2
155964,27572.0,319.0,1
155965,64801.0,378.0,3
156031,72531.0,243.0,4
156071,28928.0,266.0,4
156138,86788.0,1314.0,4
156305,40870.0,1936.0,1
156313,28140.0,795.0,6
156355,39679.0,646.0,5
156457,85654.0,1884.0,3
156666,29215.0,87.0,4
156673,31562.0,1888.0,1
156684,73895.0,773.0,4
156730,26487.0,175.0,3
156750,0.0,631.0,6
156868,70164.0,1342.0,4
156870,20396.0,170.0,1
156879,20354.0,277.0,1
156945,92147.0,477.0,4
156948,88340.0,737.0,1
156959,51066.0,1363.0,2
156980,0.0,225.0,2
157005,91182.0,791.0,2
157092,0.0,1051.0,2
157200,0.0,2299.0,0
157212,60875.0,736.0,4
157300,48091.0,245.0,2
157566,25290.0,191.0,5
157672,21835.0,521.0,1
157674,71982.0,2138.0,4
157704,30130.0,1505.0,2
157712,20101.0,2269.0,1
157729,72439.0,287.0,2
157731,54480.0,907.0,1
157751,0.0,1389.0,1
157766,29695.0,1339.0,2
157771,46644.0,526.0,0
157816,91099.0,1150.0,1
157879,0.0,1225.0,1
157902,0.0,80.0,1
157911,32311.0,1592.0,1
157971,97832.0,244.0,2
158113,0.0,2398.0,5
158314,38713.0,463.0,1
158400,48938.0,1557.0,3
158401,0.0,198.0,1
158508,33947.0,1801.0,5
158560,37384.0,1115.0,2
158680,17576.0,1369.0,1
158901,0.0,817.0,3
158969,32989.0,2072.0,2
158995,0.0,72.0,1
159227,0.0,834.0,5
159233,0.0,570.0,1
159272,29066.0,1229.0,5
159275,14957.0,1958.0,4
159344,41396.0,1324.0,2
159351,56531.0,1957.0,4
159359,56980.0,354.0,6
159397,0.0,1805.0,3
159486,0.0,1565.0,1
159500,24031.0,313.0,0
159525,54105.0,2305.0,3
159531,35398.0,1845.0,0
159533,59601.0,139.0,1
159608,0.0,2146.0,1
159680,0.0,1181.0,0
159688,50537.0,1110.0,4
159745,0.0,1748.0,4
159751,51705.0,1698.0,2
159800,72608.0,2379.0,3
159856,87840.0,960.0,4
159942,27722.0,2324.0,1
159960,0.0,2296.0,3
160135,48990.0,1643.0,1
160143,24378.0,1395.0,4
160154,86653.0,931.0,2
160181,0.0,936.0,2
160203,0.0,856.0,5
160250,15462.0,2262.0,4
160266,29735.0,93.0,4
160320,0.0,1531.0,4
160471,16495.0,193.0,1
160640,0.0,1249.0,4
160686,45867.0,2323.0,4
160707,93721.0,1904.0,1
160740,28432.0,926.0,1
160773,72608.0,1131.0,4
160779,55436.0,4.0,4
160905,27961.0,1032.0,2
160927,24059.0,1041.0,4
160993,0.0,1167.0,2
161045,37056.0,1414.0,2
161103,0.0,1652.0,1
161180,26308.0,2320.0,1
161241,0.0,730.0,1
161276,15741.0,1721.0,2
161338,28327.0,2066.0,1
161373,36615.0,244.0,1
161414,24711.0,476.0,4
161415,22239.0,815.0,4
161437,65985.0,2155.0,2
161525,0.0,31.0,1
161546,28948.0,476.0,1
161557,81280.0,10.0,1
161650,66957.0,244.0,1
161728,98132.0,114.0,1
161766,50825.0,1703.0,2
161769,90353.0,1323.0,2
161774,39854.0,245.0,1
161780,37800.0,264.0,4
161956,39017.0,243.0,1
162013,52796.0,1792.0,3
162155,0.0,243.0,5
162166,0.0,659.0,4
162167,0.0,1666.0,1
162180,61160.0,459.0,3
162420,40810.0,1428.0,2
162456,55005.0,1888.0,4
162472,97607.0,200.0,1
162485,0.0,771.0,0
162489,42557.0,2353.0,1
162496,47297.0,26.0,2
162568,0.0,965.0,0
162658,0.0,1599.0,3
163058,44577.0,2433.0,2
163083,35143.0,1356.0,2
163137,73457.0,243.0,4
163260,0.0,1155.0,2
163301,98677.0,135.0,4
163388,56779.0,1468.0,2
163445,0.0,200.0,1
163481,42314.0,564.0,4
163598,48992.0,1571.0,1
163608,0.0,2165.0,2
163615,27681.0,1651.0,4
163639,0.0,712.0,1
163645,38713.0,1683.0,5
163723,20179.0,243.0,2
163757,42336.0,1143.0,4
163776,34644.0,2406.0,1
163970,0.0,1611.0,3
164013,66346.0,706.0,1
164017,12688.0,583.0,2
164034,23815.0,1373.0,4
164064,24019.0,242.0,4
164094,83318.0,654.0,1
164192,53262.0,818.0,4
164211,40513.0,890.0,2
164224,0.0,309.0,5
164226,51144.0,1710.0,2
164298,11167.0,908.0,2
164313,30449.0,774.0,1
164363,24814.0,2352.0,4
164374,88249.0,961.0,1
164388,56047.0,1809.0,2
164429,35457.0,2288.0,5
164500,21603.0,93.0,5
164512,20870.0,1001.0,1
164559,28695.0,310.0,2
164657,0.0,1052.0,3
164743,45855.0,1053.0,3
164794,35205.0,212.0,2
164947,0.0,1186.0,4
164973,0.0,582.0,4
164983,40252.0,1971.0,4
165019,26184.0,2311.0,2
165022,88251.0,134.0,1
165056,41991.0,1116.0,0
165138,0.0,945.0,3
165188,81197.0,737.0,4
165224,34990.0,244.0,5
165260,0.0,1296.0,3
165265,21299.0,699.0,4
165339,56718.0,320.0,1
165443,0.0,621.0,2
165484,21885.0,1120.0,4
165550,28657.0,1193.0,1
165554,37995.0,521.0,1
165596,48054.0,1016.0,2
165742,0.0,1030.0,2
165759,30344.0,915.0,4
165827,0.0,1219.0,2
165893,21839.0,2435.0,2
165900,21370.0,2238.0,4
166011,0.0,384.0,1
166037,49367.0,2384.0,2
166110,76590.0,245.0,2
166175,81439.0,253.0,3
166239,63885.0,2270.0,2
166273,64929.0,256.0,2
166333,21952.0,1716.0,5
166475,48567.0,1563.0,2
166535,0.0,2164.0,5
166537,0.0,1379.0,2
166577,0.0,1180.0,1
166677,35482.0,286.0,2
166693,23220.0,2369.0,5
166705,91025.0,1788.0,1
166712,23904.0,1605.0,0
166825,86355.0,412.0,5
166829,33317.0,558.0,2
166846,0.0,945.0,2
166865,75740.0,2284.0,4
166911,47481.0,2386.0,1
166938,21576.0,560.0,2
166953,60021.0,696.0,6
166955,18779.0,772.0,0
166966,0.0,298.0,1
167001,0.0,243.0,2
167016,65636.0,2121.0,4
167026,26864.0,2047.0,4
167062,76731.0,2337.0,4
167177,52391.0,358.0,1
167219,88590.0,243.0,3
167257,21724.0,2234.0,4
167335,69063.0,2257.0,4
167363,43209.0,1471.0,4
167465,11167.0,437.0,1
167491,52651.0,244.0,4
167515,0.0,1779.0,1
167569,71684.0,257.0,2
167575,0.0,243.0,2
167578,19614.0,2357.0,5
167587,0.0,1242.0,3
167660,22908.0,1918.0,2
167670,46239.0,243.0,1
167795,70174.0,749.0,1
167879,22012.0,213.0,2
167933,0.0,1241.0,1
168026,0.0,2309.0,1
168123,0.0,366.0,4
168160,63800.0,311.0,1
168290,27398.0,884.0,1
168302,38521.0,206.0,2
168316,46135.0,1246.0,5
168349,52018.0,1624.0,6
168385,26680.0,1477.0,4
168418,15131.0,521.0,4
168641,74423.0,242.0,4
168727,92921.0,30.0,2
168843,53304.0,1460.0,1
168887,46648.0,311.0,3
169054,0.0,2345.0,0
169129,0.0,1089.0,1
169131,0.0,157.0,5
169137,30009.0,703.0,4
169247,31433.0,22.0,3
169253,0.0,167.0,4
169270,0.0,243.0,5
169302,10211.0,381.0,4
169393,25965.0,1357.0,4
169418,0.0,334.0,2
169525,70795.0,1708.0,2
169529,84583.0,282.0,2
169603,78904.0,198.0,5
169661,0.0,2276.0,1
169665,55510.0,1841.0,4
169697,41154.0,1846.0,2
169699,54292.0,243.0,1
169857,93272.0,1844.0,0
169865,0.0,481.0,2
169932,20951.0,1727.0,4
169948,0.0,1055.0,5
169950,89781.0,29.0,4
170027,39608.0,970.0,1
170079,0.0,2163.0,0
170091,0.0,33.0,1
170152,58466.0,102.0,2
170211,28224.0,2394.0,5
170232,81955.0,465.0,2
170311,46133.0,1650.0,2
170321,53997.0,1721.0,2
170368,66524.0,250.0,0
170404,47622.0,952.0,2
170443,0.0,253.0,4
170531,0.0,1300.0,2
170534,63936.0,2392.0,1
170544,35577.0,474.0,4
170566,53792.0,598.0,4
170585,69379.0,1950.0,0
170655,60479.0,246.0,4
170656,47451.0,1565.0,2
170710,40001.0,1927.0,1
170791,0.0,1643.0,3
170799,36014.0,888.0,5
170801,0.0,243.0,1
170903,50200.0,2362.0,1
170965,0.0,1033.0,1
170982,14072.0,0.0,4
171027,64816.0,942.0,4
171042,89451.0,3.0,3
171047,0.0,1240.0,5
171137,67798.0,459.0,6
171192,52436.0,261.0,2
171257,49345.0,677.0,4
171264,0.0,1227.0,5
171350,77915.0,1329.0,4
171419,0.0,832.0,3
171582,55393.0,243.0,1
171638,99772.0,403.0,2
171691,0.0,244.0,1
171788,97238.0,324.0,1
171883,33191.0,1163.0,4
171902,62447.0,243.0,1
171906,41958.0,1243.0,4
171908,42795.0,247.0,2
171937,22601.0,962.0,1
172059,37751.0,1131.0,0
172135,56005.0,1379.0,3
172162,23845.0,129.0,2
172200,79751.0,290.0,2
172233,19382.0,496.0,4
172259,25965.0,528.0,2
172284,18608.0,31.0,1
172345,34717.0,629.0,4
172348,59523.0,625.0,0
172444,53078.0,778.0,4
172491,26708.0,173.0,1
172532,72540.0,169.0,5
172610,17622.0,330.0,1
172724,45855.0,51.0,4
172731,31278.0,45.0,1
172755,0.0,295.0,5
172757,97742.0,1799.0,2
172971,90874.0,293.0,2
172983,0.0,599.0,5
172987,56342.0,2024.0,2
173092,29932.0,807.0,1
173178,75121.0,134.0,4
173212,60277.0,2085.0,4
173227,73782.0,236.0,2
173235,0.0,477.0,2
173252,0.0,1504.0,2
173343,78757.0,329.0,2
173356,0.0,898.0,2
173398,32869.0,1907.0,4
173416,35625.0,1591.0,4
173446,29295.0,638.0,3
173485,0.0,1809.0,0
173506,88009.0,264.0,4
173531,72117.0,430.0,2
173548,87864.0,1918.0,1
173666,73976.0,785.0,2
173673,0.0,934.0,1
173798,74965.0,1233.0,1
173834,39886.0,184.0,4
173873,50071.0,1398.0,1
173884,64371.0,154.0,1
173938,90043.0,1022.0,4
174044,21733.0,2125.0,1
174343,89270.0,2109.0,1
174439,0.0,1239.0,5
174666,0.0,72.0,2
174702,0.0,222.0,2
174729,46402.0,1101.0,1
174743,25820.0,1307.0,4
174803,0.0,614.0,2
174896,0.0,244.0,5
174923,78127.0,1482.0,4
174925,0.0,636.0,2
174996,0.0,1546.0,0
175017,0.0,779.0,2
175104,25927.0,2413.0,5
175169,84106.0,925.0,1
175191,39786.0,27.0,4
175249,89205.0,2043.0,1
175285,93383.0,2153.0,2
175320,51294.0,1035.0,4
175342,79898.0,1572.0,1
175360,65448.0,2116.0,1
175387,39266.0,429.0,1
175488,0.0,1842.0,4
175528,46587.0,1103.0,4
175584,34337.0,1181.0,4
175711,25141.0,1249.0,1
175804,52583.0,591.0,2
175814,36650.0,2402.0,1
175832,36060.0,684.0,0
175902,27430.0,279.0,1
175954,52993.0,1099.0,4
175967,60230.0,318.0,2
176115,24495.0,1871.0,5
176142,32762.0,242.0,0
176166,0.0,1028.0,4
176278,68103.0,1672.0,1
176284,0.0,822.0,5
176359,66331.0,1049.0,1
176379,19352.0,259.0,1
176480,0.0,519.0,5
176521,75457.0,305.0,4
176599,0.0,1744.0,4
176611,33700.0,393.0,3
176688,74069.0,2068.0,1
176848,26004.0,123.0,6
176885,79583.0,243.0,5
177029,80590.0,431.0,1
177146,0.0,1997.0,4
177199,58718.0,19.0,4
177345,20252.0,223.0,4
177457,24133.0,2364.0,4
177483,0.0,735.0,1
177518,0.0,1876.0,6
177583,19851.0,283.0,4
177598,25965.0,1913.0,1
177677,44368.0,242.0,2
177700,0.0,654.0,1
177713,81285.0,322.0,0
177814,62366.0,100.0,2
177962,70725.0,1291.0,0
177993,51790.0,1003.0,5
178036,46384.0,1103.0,1
178077,0.0,1682.0,1
178157,0.0,827.0,1
178160,27048.0,1792.0,1
178331,74454.0,1098.0,2
178335,41986.0,2192.0,1
178403,56005.0,308.0,2
178409,0.0,252.0,4
178459,79041.0,129.0,5
178461,0.0,1047.0,1
178540,26287.0,2350.0,0
178565,43731.0,134.0,4
178643,72608.0,480.0,2
178720,45732.0,1640.0,4
178864,0.0,1876.0,5
179042,15406.0,691.0,4
179053,0.0,244.0,4
179075,54834.0,2137.0,4
179153,51437.0,2170.0,1
179489,72805.0,93.0,3
179585,80550.0,1142.0,4
179590,26806.0,1692.0,0
179603,0.0,1966.0,4
179707,0.0,30.0,4
179719,0.0,1353.0,1
179773,84183.0,244.0,1
179870,33481.0,546.0,4
179944,79090.0,2372.0,4
179956,41341.0,432.0,0
180009,0.0,2273.0,1
180024,44605.0,212.0,2
180137,54538.0,209.0,2
180140,51001.0,2009.0,3
180207,55916.0,2384.0,4
180216,56980.0,1154.0,3
180219,0.0,499.0,5
180231,44428.0,98.0,1
180321,0.0,426.0,4
180380,89092.0,2387.0,4
180411,0.0,2114.0,3
180484,0.0,976.0,0
180488,0.0,687.0,0
180832,36650.0,243.0,4
180922,57052.0,2194.0,2
180925,65974.0,1911.0,1
180977,31617.0,1931.0,1
181033,0.0,216.0,5
181082,58484.0,2465.0,2
181139,0.0,1842.0,5
181140,57117.0,285.0,4
181184,20090.0,1588.0,4
181377,65099.0,1269.0,2
181423,27972.0,1956.0,2
181434,23051.0,242.0,1
181498,40372.0,243.0,1
181607,0.0,142.0,4
181726,48139.0,1945.0,2
181728,0.0,1393.0,2
181770,35095.0,337.0,5
181825,58577.0,1344.0,5
181830,0.0,984.0,4
181852,0.0,817.0,4
182058,0.0,853.0,1
182124,0.0,1781.0,1
182130,0.0,1698.0,1
182148,99617.0,883.0,4
182159,0.0,456.0,4
182184,18768.0,1463.0,5
182205,0.0,398.0,1
182235,58092.0,782.0,2
182272,35625.0,2094.0,1
182320,0.0,1492.0,5
182459,90035.0,2087.0,2
182490,74365.0,1415.0,2
182519,51020.0,1356.0,2
182531,0.0,1124.0,2
182534,33799.0,2241.0,4
182543,28262.0,822.0,1
182587,0.0,1454.0,1
182749,0.0,2211.0,1
182782,86876.0,1051.0,0
182785,52342.0,1258.0,2
183020,0.0,1455.0,3
183023,59230.0,129.0,2
183025,50097.0,1188.0,2
183052,28729.0,1011.0,1
183096,22093.0,1723.0,5
183129,31433.0,2156.0,4
183208,0.0,1693.0,2
183224,46879.0,1495.0,4
183235,55270.0,1700.0,6
183305,17034.0,1700.0,2
183339,99961.0,616.0,1
183374,60415.0,856.0,1
183388,0.0,316.0,4
183456,24177.0,220.0,5
183523,81676.0,1563.0,1
183626,77221.0,550.0,2
183692,37899.0,242.0,4
183716,0.0,1720.0,1
183748,34919.0,2046.0,1
183754,0.0,785.0,4
183755,30389.0,1074.0,2
183885,0.0,2194.0,5
183948,33032.0,1562.0,2
184009,43412.0,1439.0,2
184035,59789.0,1618.0,2
184045,52705.0,331.0,1
184090,21959.0,504.0,2
184151,98333.0,604.0,4
184206,29530.0,1848.0,4
184207,0.0,267.0,2
184306,30009.0,2211.0,2
184456,51817.0,2312.0,4
184466,47259.0,1981.0,4
184478,0.0,412.0,4
184490,0.0,37.0,2
184496,31911.0,1867.0,0
184635,99316.0,1533.0,1
184678,22705.0,827.0,2
184735,83707.0,2108.0,5
184754,38702.0,2007.0,5
184755,28215.0,324.0,2
184895,57231.0,643.0,0
184924,0.0,13.0,7
184959,44695.0,739.0,5
184976,0.0,1131.0,4
185013,67780.0,1403.0,3
185101,0.0,1997.0,4
185129,56218.0,1843.0,2
185153,72258.0,950.0,2
185285,29629.0,432.0,1
185288,60415.0,47.0,5
185496,26477.0,571.0,2
185509,66839.0,1235.0,4
185531,45600.0,243.0,0
185561,0.0,2110.0,0
185573,89892.0,1160.0,4
185774,27627.0,692.0,1
185808,74335.0,1313.0,1
185815,62464.0,2360.0,1
185830,0.0,1862.0,3
185835,99069.0,1830.0,2
185857,22139.0,2326.0,1
185919,0.0,1872.0,2
186015,18375.0,1212.0,2
186020,64125.0,17.0,1
186146,64964.0,201.0,3
186199,77350.0,2110.0,1
186246,0.0,517.0,3
186295,55359.0,1653.0,6
186469,72109.0,103.0,4
186539,26806.0,1462.0,4
186593,33060.0,1487.0,2
186668,83392.0,1432.0,2
186729,54507.0,117.0,1
186754,20545.0,2067.0,1
186807,53357.0,1654.0,1
186810,69230.0,1380.0,4
186901,29444.0,699.0,1
186942,37910.0,551.0,1
187010,0.0,289.0,5
187025,69451.0,507.0,3
187041,0.0,1535.0,2
187077,22854.0,1348.0,4
187141,0.0,293.0,0
187161,13457.0,244.0,1
187175,0.0,1487.0,0
187291,42090.0,381.0,5
187318,0.0,2428.0,7
187390,0.0,391.0,5
187435,36067.0,2098.0,1
187459,24672.0,503.0,4
187618,88704.0,179.0,4
187710,0.0,824.0,1
187758,22373.0,268.0,1
187835,60880.0,690.0,1
187838,11276.0,668.0,0
187876,20090.0,125.0,1
187887,80046.0,1444.0,4
187902,0.0,609.0,3
187958,26887.0,244.0,2
188006,44280.0,2307.0,4
188033,40968.0,2193.0,1
188071,0.0,1985.0,3
188120,40046.0,1866.0,2
188136,74900.0,2259.0,1
188147,65176.0,883.0,3
188218,0.0,316.0,1
188307,0.0,1553.0,1
188318,29465.0,2404.0,1
188328,63328.0,317.0,4
188340,69379.0,617.0,1
188470,56342.0,784.0,2
188542,50450.0,1168.0,5
188559,98478.0,2268.0,3
188655,52130.0,627.0,4
188668,32365.0,493.0,2
188828,22732.0,1176.0,1
188893,93272.0,753.0,1
189139,86180.0,2324.0,2
189146,49414.0,245.0,4
189158,31058.0,1068.0,6
189197,44698.0,1219.0,2
189294,16476.0,242.0,4
189329,48736.0,989.0,2
189611,0.0,2277.0,2
189613,0.0,160.0,4
189666,67798.0,153.0,5
189707,0.0,400.0,4
189775,0.0,1514.0,1
189817,40308.0,1949.0,2
189822,14290.0,2374.0,5
189836,68997.0,1100.0,0
189854,45768.0,174.0,2
189914,0.0,2431.0,3
190052,45354.0,1904.0,5
190149,0.0,1645.0,1
190227,0.0,1418.0,4
190236,38210.0,1726.0,2
190256,52982.0,2382.0,2
190405,35822.0,1523.0,1
190429,50555.0,320.0,0
190465,0.0,1391.0,1
190524,82554.0,942.0,4
190529,0.0,1417.0,4
190561,22436.0,2368.0,1
190570,37124.0,245.0,1
190716,75648.0,759.0,1
190720,61809.0,1901.0,2
190791,62277.0,787.0,6
190827,0.0,429.0,0
191044,0.0,1007.0,2
191057,27782.0,1675.0,4
191065,64403.0,732.0,1
191150,0.0,252.0,2
191189,0.0,252.0,6
191508,41842.0,357.0,2
191537,0.0,1948.0,2
191558,31196.0,456.0,2
191626,91871.0,269.0,1
191638,83640.0,2250.0,1
191656,85689.0,335.0,1
191780,17308.0,17.0,0
191814,0.0,560.0,0
191869,31365.0,1559.0,4
191917,0.0,696.0,2
192009,21073.0,1924.0,2
192013,19591.0,1647.0,2
192096,44743.0,90.0,2
192098,26334.0,311.0,4
192115,43285.0,1771.0,3
192136,17101.0,2146.0,1
192141,0.0,2287.0,5
192177,18866.0,1144.0,0
192250,79253.0,1565.0,1
192355,32245.0,939.0,0
192405,35832.0,2097.0,4
192543,69024.0,1338.0,4
192554,0.0,2430.0,4
192556,0.0,32.0,4
192600,63860.0,1508.0,1
192651,0.0,1742.0,5
192685,62588.0,1734.0,2
192691,79189.0,975.0,4
192772,73847.0,2238.0,1
192816,0.0,245.0,2
192898,0.0,1797.0,0
192994,21513.0,1746.0,5
193020,36812.0,257.0,2
193037,90969.0,335.0,0
193147,0.0,1748.0,0
193150,81565.0,897.0,1
193212,99239.0,721.0,2
193519,33190.0,297.0,4
193564,99845.0,1459.0,1
193662,26262.0,2429.0,7
193665,35143.0,522.0,4
193722,37843.0,729.0,2
193747,86811.0,1099.0,1
193775,73168.0,640.0,1
193781,16618.0,1605.0,5
193824,10237.0,1391.0,4
193827,0.0,2211.0,2
193917,0.0,1765.0,0
193928,18375.0,1105.0,1
193946,92038.0,58.0,2
193953,0.0,1289.0,5
194009,99002.0,1894.0,1
194065,65412.0,319.0,1
194200,74561.0,1380.0,4
194254,82255.0,2116.0,1
194297,54193.0,1487.0,5
194394,47918.0,1442.0,2
194480,22784.0,203.0,2
194482,57449.0,771.0,5
194493,39895.0,970.0,4
194571,0.0,1271.0,1
194640,0.0,2164.0,4
194657,45944.0,205.0,1
194694,40153.0,1767.0,2
194709,73259.0,1419.0,5
194722,44719.0,962.0,0
194737,25370.0,436.0,4
194758,81605.0,635.0,4
194762,33232.0,2312.0,0
194786,49945.0,1088.0,6
194813,0.0,441.0,2
194855,0.0,593.0,2
194859,23870.0,250.0,0
194886,62922.0,1165.0,4
194959,28354.0,1545.0,1
195069,56768.0,89.0,3
195131,29735.0,467.0,1
195137,29735.0,542.0,0
195150,24959.0,313.0,4
195368,97742.0,1071.0,1
195419,26318.0,2002.0,1
195594,77739.0,2430.0,7
195684,58007.0,431.0,2
195806,66466.0,2206.0,1
195848,71811.0,1643.0,1
195895,75180.0,257.0,4
195960,90343.0,1988.0,1
195977,0.0,655.0,1
195994,44368.0,275.0,2
196016,93308.0,2232.0,3
196096,56343.0,85.0,2
196202,89285.0,489.0,4
196240,84311.0,1353.0,1
196367,88246.0,1908.0,1
196442,21542.0,2342.0,3
196467,93595.0,575.0,1
196469,0.0,1671.0,2
196514,60875.0,1278.0,2
196582,0.0,1762.0,2
196583,38893.0,2174.0,1
196757,14278.0,153.0,1
196777,0.0,445.0,5
196779,43879.0,715.0,4
196798,73345.0,1704.0,5
196812,0.0,7.0,4
196845,49682.0,1592.0,2
196892,26975.0,1401.0,4
196905,59522.0,1713.0,4
196992,60120.0,1484.0,2
197062,51148.0,187.0,1
197063,59630.0,22.0,3
197067,17658.0,1496.0,1
197086,89025.0,752.0,3
197096,38795.0,1988.0,2
197113,23908.0,2103.0,5
197138,97095.0,2001.0,4
197192,39834.0,736.0,0
197239,30244.0,82.0,3
197320,97212.0,1556.0,5
197491,10511.0,267.0,5
197509,32787.0,1290.0,0
197514,0.0,2258.0,1
197529,0.0,8.0,0
197578,60596.0,2303.0,4
197608,0.0,1687.0,0
197642,18661.0,1873.0,1
197855,54507.0,113.0,2
197890,93836.0,2209.0,2
197973,0.0,335.0,1
198010,0.0,1337.0,5
198075,0.0,1974.0,4
198123,0.0,2286.0,1
198147,0.0,782.0,1
198167,74454.0,1497.0,4
198354,97361.0,384.0,4
198407,15680.0,245.0,1
198424,0.0,1662.0,5
198456,57693.0,242.0,1
198485,0.0,24.0,4
198499,84731.0,1051.0,3
198570,27357.0,229.0,2
198625,26318.0,1200.0,2
198645,70277.0,1423.0,1
198713,20440.0,862.0,5
198785,50148.0,118.0,5
198813,25820.0,2281.0,2
198836,38676.0,1104.0,0
198900,43846.0,1077.0,0
198961,97924.0,803.0,4
199021,0.0,243.0,5
199073,17860.0,725.0,2
199342,0.0,1890.0,4
199358,0.0,212.0,5
199374,0.0,265.0,4
199405,65017.0,1679.0,4
199478,70961.0,2428.0,4
199493,0.0,2197.0,5
199507,39843.0,654.0,2
199509,21604.0,1229.0,1
199513,61990.0,2023.0,1
199603,25419.0,908.0,4
199652,56598.0,1732.0,0
199792,77025.0,167.0,0
199809,0.0,1130.0,4
199810,91276.0,1721.0,1
199959,0.0,301.0,4
200012,0.0,925.0,1
200065,48259.0,1581.0,1
200067,92296.0,1183.0,2
200077,0.0,466.0,1
200168,51937.0,1151.0,2
200309,96961.0,2336.0,2
200321,47593.0,1723.0,4
200326,0.0,848.0,4
200519,43720.0,837.0,4
200552,94153.0,1026.0,4
200663,0.0,195.0,5
200681,56855.0,1392.0,5
200708,0.0,898.0,4
200744,41247.0,818.0,0
200764,85067.0,62.0,2
200802,37759.0,570.0,3
200863,87728.0,890.0,4
200877,65090.0,965.0,1
200960,24910.0,1576.0,2
200991,31056.0,1540.0,4
201055,83838.0,41.0,4
201115,0.0,323.0,2
201220,43199.0,1937.0,2
201256,70837.0,1639.0,1
201273,12607.0,261.0,2
201276,76769.0,812.0,2
201292,97316.0,1025.0,4
201339,68931.0,1613.0,5
201343,31739.0,2426.0,4
201355,16258.0,2230.0,1
201365,99368.0,1601.0,1
201436,72196.0,471.0,5
201475,79157.0,245.0,4
201550,0.0,443.0,5
201561,96200.0,411.0,1
201564,20698.0,2128.0,0
201574,26605.0,244.0,4
201683,51859.0,2163.0,5
201709,0.0,1861.0,2
201816,94812.0,1964.0,0
201891,69900.0,1332.0,2
201898,0.0,243.0,4
202035,77678.0,47.0,5
202052,35984.0,954.0,2
202055,0.0,1293.0,5
202108,0.0,243.0,1
202156,0.0,1015.0,1
202182,0.0,2120.0,4
202218,0.0,406.0,4
202227,29256.0,2258.0,1
202248,95579.0,961.0,5
202271,12677.0,243.0,0
202293,90289.0,1780.0,1
202299,25676.0,657.0,3
202329,27769.0,283.0,4
202358,35695.0,1513.0,1
202585,0.0,1025.0,4
202696,0.0,1250.0,1
202716,0.0,2178.0,4
202761,0.0,548.0,0
202784,0.0,2296.0,2
202807,20269.0,1415.0,4
202831,0.0,1813.0,6
202859,74454.0,1390.0,2
202864,54507.0,962.0,2
203033,83846.0,1015.0,4
203084,31056.0,722.0,3
203133,51978.0,1859.0,5
203143,55289.0,1506.0,1
203184,29105.0,1601.0,3
203245,25048.0,24.0,2
203258,0.0,806.0,5
203293,78494.0,1942.0,2
203306,67431.0,274.0,1
203409,25472.0,1465.0,2
203517,56587.0,5.0,4
203550,29660.0,1885.0,4
203577,27972.0,1368.0,1
203607,12048.0,355.0,4
203625,0.0,2309.0,3
203696,37813.0,1257.0,2
203698,11489.0,2115.0,1
203745,93102.0,794.0,1
203772,71210.0,1672.0,5
203773,25544.0,222.0,1
203809,17161.0,2373.0,5
203815,0.0,243.0,1
203864,93348.0,1381.0,4
203947,20993.0,167.0,1
203950,63189.0,489.0,4
203973,50071.0,470.0,1
204000,47950.0,447.0,4
204042,61067.0,1351.0,0
204111,0.0,243.0,1
204220,19132.0,1323.0,4
204237,0.0,774.0,2
204311,46043.0,126.0,4
204343,81721.0,1678.0,4
204375,39428.0,1534.0,4
204424,0.0,1822.0,3
204484,66146.0,1540.0,4
204507,28343.0,396.0,2
204535,0.0,151.0,0
204686,71391.0,2340.0,4
204693,0.0,1547.0,1
204763,15131.0,794.0,3
204840,55907.0,243.0,2
204848,0.0,349.0,2
204926,86498.0,243.0,1
204935,40082.0,2336.0,3
204994,0.0,2214.0,0
205087,0.0,2337.0,4
205111,50825.0,1557.0,0
205156,25542.0,2236.0,3
205170,94415.0,1005.0,1
205195,74422.0,999.0,5
205197,61036.0,1741.0,1
205256,22338.0,1935.0,1
205367,51523.0,552.0,1
205371,80727.0,872.0,4
